wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,samples_solve_duration_total,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,naive_alg_steps,parameters_id,task_id
4,2,1.0896964073181152,97,88,0.15633487701416016,Expert (16x30),18x32,True,,True,1,15,11535
4,2,0.8853483200073242,96,86,0.24135470390319824,Expert (16x30),18x32,True,,True,2,23,11543
3,0,0.8531441688537598,73,54,0.13587713241577148,Expert (16x30),18x32,True,,False,2,24,11544
5,3,0.02633070945739746,22,21,0.005548954010009766,Beginner (8x8),10x10,True,,True,5,41,11561
4,1,0.02361440658569336,23,18,0.0027098655700683594,Beginner (8x8),10x10,True,,False,5,42,11562
4,0,0.2775304317474365,65,59,0.11722207069396973,Intermediate (16x16),18x18,True,,False,4,38,11558
5,5,0.03496122360229492,22,22,0.011768579483032227,Beginner (9x9),11x11,True,,True,5,43,11563
5,1,0.04639077186584473,27,19,0.012269258499145508,Beginner (9x9),11x11,True,,False,5,44,11564
4,3,0.2823982238769531,56,55,0.0735020637512207,Intermediate (16x16),18x18,True,,True,5,45,11565
3,0,0.9365906715393066,73,54,0.22479724884033203,Expert (16x30),18x32,True,,False,3,32,11552
4,0,0.3192107677459717,65,59,0.11031341552734375,Intermediate (16x16),18x18,True,,False,5,46,11566
5,3,0.017728805541992188,22,21,0.0040247440338134766,Beginner (8x8),10x10,True,,True,6,49,11569
4,1,0.01726698875427246,23,18,0.0023691654205322266,Beginner (8x8),10x10,True,,False,6,50,11570
5,5,0.023410558700561523,22,22,0.008115768432617188,Beginner (9x9),11x11,True,,True,6,51,11571
5,1,0.0249176025390625,27,19,0.005622148513793945,Beginner (9x9),11x11,True,,False,6,52,11572
3,0,0.6868009567260742,73,54,0.1385486125946045,Expert (16x30),18x32,True,,False,4,40,11560
4,3,0.1686539649963379,56,55,0.04262113571166992,Intermediate (16x16),18x18,True,,True,6,53,11573
4,0,0.23762726783752441,65,59,0.10199356079101562,Intermediate (16x16),18x18,True,,False,6,54,11574
4,2,1.6166059970855713,95,85,0.6170654296875,Expert (16x30),18x32,True,,True,3,31,11551
5,3,0.026261568069458008,22,21,0.00555872917175293,Beginner (8x8),10x10,True,,True,7,57,11577
4,1,0.023807764053344727,23,18,0.0027103424072265625,Beginner (8x8),10x10,True,,False,7,58,11578
5,5,0.03677487373352051,22,22,0.011892080307006836,Beginner (9x9),11x11,True,,True,7,59,11579
5,1,0.04488849639892578,27,19,0.010650634765625,Beginner (9x9),11x11,True,,False,7,60,11580
4,3,0.27823352813720703,56,55,0.07125329971313477,Intermediate (16x16),18x18,True,,True,7,61,11581
4,2,1.5723567008972168,95,85,0.6453793048858643,Expert (16x30),18x32,True,,True,4,39,11559
3,0,1.0105817317962646,73,54,0.2258744239807129,Expert (16x30),18x32,True,,False,5,48,11568
3,0,0.6804075241088867,73,54,0.14125728607177734,Expert (16x30),18x32,True,,False,6,56,11576
5,3,0.021451711654663086,22,21,0.00467991828918457,Beginner (8x8),10x10,True,,True,,65,11585
4,1,0.016330957412719727,23,18,0.002011537551879883,Beginner (8x8),10x10,True,,False,,66,11586
5,5,0.02875232696533203,22,22,0.009221076965332031,Beginner (9x9),11x11,True,,True,,67,11587
5,1,0.028746604919433594,27,19,0.007697343826293945,Beginner (9x9),11x11,True,,False,,68,11588
4,0,0.39330244064331055,65,59,0.16763067245483398,Intermediate (16x16),18x18,True,,False,7,62,11582
4,2,1.022876501083374,95,85,0.42211389541625977,Expert (16x30),18x32,True,,True,6,55,11575
4,3,0.17282795906066895,56,55,0.04193401336669922,Intermediate (16x16),18x18,True,,True,,69,11589
4,2,1.6495404243469238,95,85,0.638744592666626,Expert (16x30),18x32,True,,True,5,47,11567
3,3,0.025164365768432617,24,17,0.003771543502807617,Beginner (8x8),10x10,True,,True,0,1,11593
4,0,0.04612874984741211,41,20,0.005043983459472656,Beginner (8x8),10x10,True,,False,0,2,11594
4,0,0.4016706943511963,65,59,0.17061853408813477,Intermediate (16x16),18x18,True,,False,,70,11590
3,3,0.028132200241088867,21,19,0.0037336349487304688,Beginner (9x9),11x11,True,,True,0,3,11595
3,0,0.02939605712890625,23,17,0.0030138492584228516,Beginner (9x9),11x11,True,,False,0,4,11596
3,2,0.22222375869750977,56,47,0.02710866928100586,Intermediate (16x16),18x18,True,,False,0,6,11598
3,2,0.23293042182922363,56,48,0.02770209312438965,Intermediate (16x16),18x18,True,,True,0,5,11597
3,0,1.0264232158660889,73,54,0.23204326629638672,Expert (16x30),18x32,True,,False,7,64,11584
5,4,0.022144556045532227,19,18,0.003451108932495117,Beginner (8x8),10x10,True,,True,1,9,11601
5,0,0.04481768608093262,34,17,0.007320404052734375,Beginner (8x8),10x10,True,,False,1,10,11602
5,5,0.029497623443603516,21,21,0.00502467155456543,Beginner (9x9),11x11,True,,True,1,11,11603
3,0,0.7351639270782471,73,54,0.1656336784362793,Expert (16x30),18x32,True,,False,,72,11592
5,2,0.032828569412231445,25,21,0.0050089359283447266,Beginner (9x9),11x11,True,,False,1,12,11604
0,0,0.3087351322174072,31,8,0.018246889114379883,Expert (16x30),18x32,True,,False,0,8,11600
4,2,1.0028369426727295,95,85,0.3869459629058838,Expert (16x30),18x32,True,,True,,71,11591
4,2,1.4300565719604492,95,85,0.5492374897003174,Expert (16x30),18x32,True,,True,7,63,11583
4,3,0.254624605178833,43,40,0.06592845916748047,Intermediate (16x16),18x18,True,,True,1,13,11605
5,4,0.019370555877685547,19,18,0.004119873046875,Beginner (8x8),10x10,True,,True,2,17,11609
4,3,0.25988197326660156,43,39,0.06304740905761719,Intermediate (16x16),18x18,True,,False,1,14,11606
5,5,0.019382953643798828,21,21,0.003420591354370117,Beginner (9x9),11x11,True,,True,2,19,11611
5,0,0.038793087005615234,34,17,0.007013559341430664,Beginner (8x8),10x10,True,,False,2,18,11610
5,2,0.02936244010925293,25,21,0.004699230194091797,Beginner (9x9),11x11,True,,False,2,20,11612
4,4,0.1727302074432373,41,39,0.058678627014160156,Intermediate (16x16),18x18,True,,True,2,21,11613
0,0,0.7260046005249023,77,49,0.044576406478881836,Expert (16x30),18x32,True,,True,0,7,11599
5,4,0.02174234390258789,19,18,0.0036993026733398438,Beginner (8x8),10x10,True,,True,3,25,11617
4,4,0.26912665367126465,39,37,0.08637428283691406,Intermediate (16x16),18x18,True,,False,2,22,11614
5,0,0.04638195037841797,34,17,0.009898662567138672,Beginner (8x8),10x10,True,,False,3,26,11618
5,5,0.029111623764038086,21,21,0.004948139190673828,Beginner (9x9),11x11,True,,True,3,27,11619
5,2,0.03192424774169922,25,21,0.004825115203857422,Beginner (9x9),11x11,True,,False,3,28,11620
2,0,0.6330394744873047,73,55,0.09060955047607422,Expert (16x30),18x32,True,,False,1,16,11608
4,4,0.27467775344848633,39,37,0.09314107894897461,Intermediate (16x16),18x18,True,,False,3,30,11622
4,4,0.2991006374359131,41,39,0.11882400512695312,Intermediate (16x16),18x18,True,,True,3,29,11621
5,4,0.022188425064086914,19,18,0.0038099288940429688,Beginner (8x8),10x10,True,,True,4,33,11625
5,0,0.0470271110534668,34,17,0.010028362274169922,Beginner (8x8),10x10,True,,False,4,34,11626
5,5,0.0289764404296875,21,21,0.004942178726196289,Beginner (9x9),11x11,True,,True,4,35,11627
5,2,0.03227400779724121,25,21,0.0048503875732421875,Beginner (9x9),11x11,True,,False,4,36,11628
2,0,0.6773478984832764,73,55,0.2620112895965576,Expert (16x30),18x32,True,,False,2,24,11616
4,4,0.16378545761108398,39,37,0.060088157653808594,Intermediate (16x16),18x18,True,,False,4,38,11630
2,1,1.225904941558838,112,93,0.13676691055297852,Expert (16x30),18x32,True,,True,1,15,11607
4,4,0.3050708770751953,41,39,0.12243008613586426,Intermediate (16x16),18x18,True,,True,4,37,11629
5,4,0.021861791610717773,19,18,0.003751039505004883,Beginner (8x8),10x10,True,,True,5,41,11633
5,0,0.04662322998046875,34,17,0.009933233261108398,Beginner (8x8),10x10,True,,False,5,42,11634
5,5,0.028637409210205078,21,21,0.004812479019165039,Beginner (9x9),11x11,True,,True,5,43,11635
5,2,0.03222155570983887,25,21,0.004765748977661133,Beginner (9x9),11x11,True,,False,5,44,11636
2,1,1.359534502029419,112,93,0.3446173667907715,Expert (16x30),18x32,True,,True,2,23,11615
4,4,0.30547332763671875,41,39,0.12253189086914062,Intermediate (16x16),18x18,True,,True,5,45,11637
4,4,0.28774476051330566,39,37,0.10475277900695801,Intermediate (16x16),18x18,True,,False,5,46,11638
2,1,1.2413103580474854,112,93,0.5052793025970459,Expert (16x30),18x32,True,,True,3,31,11623
5,4,0.01786184310913086,19,18,0.003289461135864258,Beginner (8x8),10x10,True,,True,6,49,11641
5,0,0.0276339054107666,34,17,0.005984306335449219,Beginner (8x8),10x10,True,,False,6,50,11642
5,5,0.01799798011779785,21,21,0.0032808780670166016,Beginner (9x9),11x11,True,,True,6,51,11643
5,2,0.019309043884277344,25,21,0.003049135208129883,Beginner (9x9),11x11,True,,False,6,52,11644
2,0,1.3902952671051025,73,55,0.8219540119171143,Expert (16x30),18x32,True,,False,3,32,11624
4,4,0.1942737102508545,41,39,0.07623457908630371,Intermediate (16x16),18x18,True,,True,6,53,11645
2,1,1.1500344276428223,112,93,0.5039048194885254,Expert (16x30),18x32,True,,True,4,39,11631
4,4,0.25664210319519043,39,37,0.09733271598815918,Intermediate (16x16),18x18,True,,False,6,54,11646
5,4,0.0158538818359375,19,18,0.0026433467864990234,Beginner (8x8),10x10,True,,True,7,57,11649
5,0,0.03675270080566406,34,17,0.007700681686401367,Beginner (8x8),10x10,True,,False,7,58,11650
5,5,0.020549535751342773,21,21,0.0035719871520996094,Beginner (9x9),11x11,True,,True,7,59,11651
5,2,0.024153470993041992,25,21,0.004169940948486328,Beginner (9x9),11x11,True,,False,7,60,11652
4,4,0.1916050910949707,41,39,0.07574009895324707,Intermediate (16x16),18x18,True,,True,7,61,11653
2,0,1.5356359481811523,73,55,0.9582419395446777,Expert (16x30),18x32,True,,False,4,40,11632
4,4,0.1783301830291748,39,37,0.06530261039733887,Intermediate (16x16),18x18,True,,False,7,62,11654
2,1,1.1615228652954102,112,93,0.4956855773925781,Expert (16x30),18x32,True,,True,6,55,11647
5,4,0.01708817481994629,19,18,0.002910614013671875,Beginner (8x8),10x10,True,,True,,65,11657
5,0,0.02880239486694336,34,17,0.005898237228393555,Beginner (8x8),10x10,True,,False,,66,11658
5,5,0.0170290470123291,21,21,0.003161191940307617,Beginner (9x9),11x11,True,,True,,67,11659
2,1,1.7770817279815674,112,93,0.7660157680511475,Expert (16x30),18x32,True,,True,5,47,11639
5,2,0.020872116088867188,25,21,0.002930164337158203,Beginner (9x9),11x11,True,,False,,68,11660
2,0,1.636214256286621,73,55,0.981621503829956,Expert (16x30),18x32,True,,False,5,48,11640
4,4,0.19214892387390137,41,39,0.07696032524108887,Intermediate (16x16),18x18,True,,True,,69,11661
4,4,0.2917182445526123,39,37,0.10653805732727051,Intermediate (16x16),18x18,True,,False,,70,11662
3,2,0.0400698184967041,29,17,0.006272315979003906,Beginner (8x8),10x10,True,,True,0,1,11665
2,0,0.0449063777923584,28,5,0.0060329437255859375,Beginner (8x8),10x10,True,,False,0,2,11666
3,2,0.02815723419189453,20,17,0.0031092166900634766,Beginner (9x9),11x11,True,,True,0,3,11667
2,0,0.9694640636444092,73,55,0.587601900100708,Expert (16x30),18x32,True,,False,7,64,11656
3,0,0.029872894287109375,22,17,0.0030965805053710938,Beginner (9x9),11x11,True,,False,0,4,11668
2,0,1.6156861782073975,73,55,0.97308349609375,Expert (16x30),18x32,True,,False,6,56,11648
4,2,0.13353800773620605,51,45,0.01019597053527832,Intermediate (16x16),18x18,True,,True,0,5,11669
3,0,0.2327268123626709,61,45,0.015967845916748047,Intermediate (16x16),18x18,True,,False,0,6,11670
4,2,0.06478357315063477,31,19,0.03264927864074707,Beginner (8x8),10x10,True,,True,1,9,11673
3,0,0.07464051246643066,31,11,0.03435826301574707,Beginner (8x8),10x10,True,,False,1,10,11674
5,5,0.026212453842163086,17,17,0.002827167510986328,Beginner (9x9),11x11,True,,True,1,11,11675
5,3,0.028177261352539062,19,17,0.003002166748046875,Beginner (9x9),11x11,True,,False,1,12,11676
0,0,0.4183831214904785,52,19,0.022992610931396484,Expert (16x30),18x32,True,,False,0,8,11672
4,3,0.23827505111694336,41,38,0.04210495948791504,Intermediate (16x16),18x18,True,,True,1,13,11677
3,0,0.14701104164123535,50,37,0.01964735984802246,Intermediate (16x16),18x18,True,,False,1,14,11678
2,1,1.8228938579559326,112,93,0.7688372135162354,Expert (16x30),18x32,True,,True,7,63,11655
0,0,0.7392864227294922,76,61,0.06182050704956055,Expert (16x30),18x32,True,,True,0,7,11671
2,0,1.0483648777008057,73,55,0.6298952102661133,Expert (16x30),18x32,True,,False,,72,11664
4,2,0.1386547088623047,29,20,0.11342334747314453,Beginner (8x8),10x10,True,,True,2,17,11681
5,5,0.026196002960205078,17,17,0.0028533935546875,Beginner (9x9),11x11,True,,True,2,19,11683
5,3,0.01638174057006836,19,17,0.0019190311431884766,Beginner (9x9),11x11,True,,False,2,20,11684
3,0,0.14754891395568848,50,37,0.026590824127197266,Intermediate (16x16),18x18,True,,False,2,22,11686
3,0,0.20271754264831543,29,12,0.16833090782165527,Beginner (8x8),10x10,True,,False,2,18,11682
4,3,0.2916851043701172,42,39,0.09330344200134277,Intermediate (16x16),18x18,True,,True,2,21,11685
2,1,1.854867935180664,112,93,0.7849428653717041,Expert (16x30),18x32,True,,True,,71,11663
2,0,0.8567032814025879,97,89,0.10174417495727539,Expert (16x30),18x32,True,,True,1,15,11679
4,2,0.410053014755249,29,20,0.37993597984313965,Beginner (8x8),10x10,True,,True,3,25,11689
5,5,0.016244173049926758,17,17,0.0018482208251953125,Beginner (9x9),11x11,True,,True,3,27,11691
5,3,0.027713775634765625,19,17,0.002937793731689453,Beginner (9x9),11x11,True,,False,3,28,11692
4,3,0.1862785816192627,42,39,0.07172918319702148,Intermediate (16x16),18x18,True,,True,3,29,11693
1,0,1.04972243309021,83,55,0.33617329597473145,Expert (16x30),18x32,True,,False,1,16,11680
3,0,0.24877429008483887,50,37,0.051874637603759766,Intermediate (16x16),18x18,True,,False,3,30,11694
3,0,0.42262792587280273,29,12,0.38626980781555176,Beginner (8x8),10x10,True,,False,3,26,11690
2,0,0.9062094688415527,95,87,0.19824624061584473,Expert (16x30),18x32,True,,True,2,23,11687
5,5,0.026933908462524414,17,17,0.0029304027557373047,Beginner (9x9),11x11,True,,True,4,35,11699
5,3,0.021784067153930664,19,17,0.0022950172424316406,Beginner (9x9),11x11,True,,False,4,36,11700
4,3,0.24228477478027344,42,39,0.08995389938354492,Intermediate (16x16),18x18,True,,True,4,37,11701
4,2,0.4359598159790039,29,20,0.4065086841583252,Beginner (8x8),10x10,True,,True,4,33,11697
3,0,0.45587778091430664,29,12,0.41954874992370605,Beginner (8x8),10x10,True,,False,4,34,11698
3,0,0.16678977012634277,50,37,0.03705739974975586,Intermediate (16x16),18x18,True,,False,4,38,11702
4,2,0.44298624992370605,29,20,0.4152519702911377,Beginner (8x8),10x10,True,,True,5,41,11705
2,0,1.3783478736877441,95,87,0.506676197052002,Expert (16x30),18x32,True,,True,3,31,11695
5,5,0.025791168212890625,17,17,0.002787351608276367,Beginner (9x9),11x11,True,,True,5,43,11707
5,3,0.027740955352783203,19,17,0.002894878387451172,Beginner (9x9),11x11,True,,False,5,44,11708
3,0,0.44481396675109863,29,12,0.40998220443725586,Beginner (8x8),10x10,True,,False,5,42,11706
2,0,1.1634373664855957,95,87,0.4284844398498535,Expert (16x30),18x32,True,,True,4,39,11703
3,0,0.2511012554168701,50,37,0.05236315727233887,Intermediate (16x16),18x18,True,,False,5,46,11710
4,3,0.3359854221343994,42,39,0.13401412963867188,Intermediate (16x16),18x18,True,,True,5,45,11709
4,2,0.4431765079498291,29,20,0.4133117198944092,Beginner (8x8),10x10,True,,True,6,49,11713
1,0,3.107053756713867,80,52,2.3484561443328857,Expert (16x30),18x32,True,,False,2,24,11688
5,5,0.0256807804107666,17,17,0.002763032913208008,Beginner (9x9),11x11,True,,True,6,51,11715
5,3,0.027601957321166992,19,17,0.0028793811798095703,Beginner (9x9),11x11,True,,False,6,52,11716
3,0,0.4419443607330322,29,12,0.4067668914794922,Beginner (8x8),10x10,True,,False,6,50,11714
4,3,0.31922245025634766,42,39,0.12627387046813965,Intermediate (16x16),18x18,True,,True,6,53,11717
3,0,0.25255465507507324,50,37,0.05236959457397461,Intermediate (16x16),18x18,True,,False,6,54,11718
2,0,1.38405442237854,95,87,0.49365735054016113,Expert (16x30),18x32,True,,True,5,47,11711
4,2,0.2830824851989746,29,20,0.26052117347717285,Beginner (8x8),10x10,True,,True,7,57,11721
3,0,0.2676670551300049,29,12,0.24718213081359863,Beginner (8x8),10x10,True,,False,7,58,11722
5,5,0.016362667083740234,17,17,0.002020597457885742,Beginner (9x9),11x11,True,,True,7,59,11723
5,3,0.019069433212280273,19,17,0.0019159317016601562,Beginner (9x9),11x11,True,,False,7,60,11724
4,3,0.19024348258972168,42,39,0.07601523399353027,Intermediate (16x16),18x18,True,,True,7,61,11725
3,0,0.16005229949951172,50,37,0.03778696060180664,Intermediate (16x16),18x18,True,,False,7,62,11726
2,0,1.592627763748169,95,87,0.5577502250671387,Expert (16x30),18x32,True,,True,6,55,11719
1,0,4.871408462524414,80,52,4.200645208358765,Expert (16x30),18x32,True,,False,3,32,11696
2,0,1.086848258972168,95,87,0.34052205085754395,Expert (16x30),18x32,True,,True,7,63,11727
4,2,0.41910624504089355,29,20,0.39156675338745117,Beginner (8x8),10x10,True,,True,,65,11729
5,5,0.02420496940612793,17,17,0.0026187896728515625,Beginner (9x9),11x11,True,,True,,67,11731
5,3,0.026019811630249023,19,17,0.0027532577514648438,Beginner (9x9),11x11,True,,False,,68,11732
3,0,0.39400696754455566,29,12,0.3658020496368408,Beginner (8x8),10x10,True,,False,,66,11730
4,3,0.29958462715148926,42,39,0.11792707443237305,Intermediate (16x16),18x18,True,,True,,69,11733
3,0,0.23183369636535645,50,37,0.04880475997924805,Intermediate (16x16),18x18,True,,False,,70,11734
2,0,1.5168802738189697,95,87,0.546574592590332,Expert (16x30),18x32,True,,True,,71,11735
4,2,0.029319047927856445,26,19,0.003539562225341797,Beginner (8x8),10x10,True,,True,0,1,11737
2,0,0.019657373428344727,18,7,0.001277923583984375,Beginner (8x8),10x10,True,,False,0,2,11738
3,2,0.021930932998657227,15,12,0.002083301544189453,Beginner (9x9),11x11,True,,True,0,3,11739
1,1,0.016814231872558594,11,5,0.0008242130279541016,Beginner (9x9),11x11,True,,False,0,4,11740
1,1,0.13477063179016113,29,23,0.011631250381469727,Intermediate (16x16),18x18,True,,True,0,5,11741
1,0,0.12063026428222656,29,17,0.004930257797241211,Intermediate (16x16),18x18,True,,False,0,6,11742
0,0,0.4117724895477295,50,33,0.04335212707519531,Expert (16x30),18x32,True,,True,0,7,11743
1,0,7.552389860153198,80,52,6.799154281616211,Expert (16x30),18x32,True,,False,4,40,11704
5,5,0.024657011032104492,22,22,0.004059314727783203,Beginner (8x8),10x10,True,,True,1,9,11745
2,0,0.02222418785095215,17,6,0.003362417221069336,Beginner (8x8),10x10,True,,False,1,10,11746
5,4,0.029572486877441406,17,16,0.007659196853637695,Beginner (9x9),11x11,True,,True,1,11,11747
2,2,0.016864299774169922,10,4,0.0011785030364990234,Beginner (9x9),11x11,True,,False,1,12,11748
0,0,0.41717004776000977,41,16,0.01923346519470215,Expert (16x30),18x32,True,,False,0,8,11744
1,1,0.1730945110321045,30,24,0.04243183135986328,Intermediate (16x16),18x18,True,,True,1,13,11749
1,0,0.12398815155029297,28,16,0.006468772888183594,Intermediate (16x16),18x18,True,,False,1,14,11750
1,0,5.584715843200684,80,52,4.868107080459595,Expert (16x30),18x32,True,,False,6,56,11720
5,5,0.014739513397216797,22,22,0.0026197433471679688,Beginner (8x8),10x10,True,,True,2,17,11753
2,0,0.022151947021484375,17,6,0.010706424713134766,Beginner (8x8),10x10,True,,False,2,18,11754
